,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,LA Chargers,58.24%,62.59%,47.11%,59.58%,56.44%,52.47%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
1,2,Cleveland,58.13%,53.89%,70.56%,55.11%,63.15%,51.04%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
2,3,Philadelphia,57.30%,54.19%,41.44%,58.28%,56.00%,50.26%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
3,4,Tennessee,55.75%,59.44%,62.67%,47.11%,62.22%,53.57%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
4,5,Detroit,55.08%,58.96%,52.00%,55.31%,54.78%,49.09%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
5,6,Pittsburgh,54.11%,61.15%,58.56%,57.41%,52.13%,48.44%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
6,7,Miami,53.33%,42.19%,48.00%,48.86%,57.81%,50.54%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
7,8,Arizona,52.90%,49.37%,47.44%,55.50%,50.31%,52.13%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
8,9,Minnesota,52.89%,55.56%,52.56%,57.11%,47.26%,46.47%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
9,10,Green Bay,52.46%,45.26%,64.33%,50.30%,53.76%,57.88%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
10,11,Seattle,52.17%,55.52%,49.22%,57.67%,46.67%,39.31%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
11,12,Chicago,51.90%,56.33%,62.44%,53.85%,50.73%,51.78%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
12,13,Baltimore,51.69%,60.85%,76.00%,51.19%,52.19%,56.39%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
13,14,LA Rams,51.41%,58.37%,43.89%,56.07%,39.78%,54.05%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
14,15,Kansas City,51.03%,42.78%,42.67%,45.81%,54.94%,47.38%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
15,16,Indianapolis,50.82%,55.96%,42.11%,51.31%,50.33%,55.68%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
16,17,NY Jets,50.72%,42.52%,38.67%,54.44%,47.00%,50.12%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
17,18,Washington,50.14%,62.41%,57.89%,48.56%,51.72%,51.16%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
18,19,New Orleans,50.06%,51.04%,56.56%,57.17%,42.94%,52.45%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
19,20,Denver,49.78%,46.70%,58.89%,56.19%,43.36%,48.35%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
20,21,Carolina,48.31%,44.96%,47.00%,50.18%,45.19%,50.76%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
21,22,Las Vegas,47.94%,51.78%,43.44%,48.59%,47.44%,46.01%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
22,23,Atlanta,47.50%,59.52%,53.00%,44.94%,50.06%,47.44%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
23,23,San Francisco,47.50%,52.33%,56.11%,50.26%,45.84%,47.81%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
24,25,NY Giants,47.22%,54.81%,50.78%,45.86%,48.58%,43.03%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
25,26,Tampa Bay,44.29%,35.26%,24.00%,37.78%,50.81%,49.20%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
26,27,Jacksonville,44.14%,39.63%,41.11%,51.19%,39.91%,48.66%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
27,28,Houston,43.90%,43.74%,37.33%,44.15%,43.72%,48.67%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
28,29,New England,43.51%,49.63%,61.33%,38.52%,46.51%,48.81%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
29,30,Buffalo,43.40%,47.19%,35.67%,42.78%,43.86%,51.81%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
30,31,Cincinnati,43.17%,32.89%,29.44%,45.70%,41.64%,47.85%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
31,32,Dallas,41.33%,38.22%,37.56%,40.24%,43.15%,51.17%,2022-11-02,/nfl/stat/2nd-quarter-time-of-possession-share-pct
