,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,LA Chargers,58.63%,55.70%,48.22%,59.58%,57.87%,52.47%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
1,2,Cleveland,56.70%,51.67%,45.33%,55.11%,58.69%,51.04%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
2,3,Washington,54.49%,67.22%,87.78%,50.04%,58.93%,51.16%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
3,4,Tennessee,54.22%,53.48%,35.67%,44.25%,62.20%,53.57%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
4,5,Arizona,53.87%,54.30%,68.22%,53.84%,53.89%,52.13%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
5,6,Detroit,53.83%,50.30%,50.89%,53.84%,53.81%,49.09%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
6,7,Pittsburgh,53.81%,60.63%,51.44%,55.92%,52.13%,48.44%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
7,8,Baltimore,53.41%,68.00%,67.11%,51.19%,55.18%,56.39%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
8,9,Chicago,52.44%,57.22%,49.11%,54.16%,50.73%,51.78%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
9,10,Miami,52.12%,47.52%,54.67%,50.02%,54.22%,50.54%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
10,11,NY Jets,51.84%,45.07%,60.78%,55.71%,47.00%,50.12%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
11,12,Minnesota,51.63%,49.00%,50.44%,57.11%,47.24%,46.47%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
12,13,Denver,51.40%,62.48%,64.33%,56.19%,47.56%,48.35%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
13,14,Philadelphia,51.10%,33.41%,12.22%,49.07%,53.64%,50.26%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
14,15,Green Bay,50.12%,48.63%,29.56%,45.11%,53.46%,57.88%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
15,16,Seattle,50.06%,44.15%,30.44%,57.67%,44.98%,39.31%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
16,17,Las Vegas,49.84%,52.15%,68.67%,53.61%,46.82%,46.01%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
17,18,Carolina,49.02%,50.26%,70.33%,53.54%,42.25%,50.76%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
18,19,Indianapolis,48.92%,41.59%,31.33%,51.31%,47.33%,55.68%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
19,20,Tampa Bay,48.34%,51.04%,69.56%,42.13%,54.56%,49.20%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
20,21,Kansas City,48.23%,39.85%,39.00%,42.87%,54.94%,47.38%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
21,22,New Orleans,48.19%,46.00%,48.56%,52.31%,44.07%,52.45%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
22,23,LA Rams,48.01%,38.70%,31.78%,52.02%,40.00%,54.05%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
23,24,San Francisco,47.98%,55.07%,51.78%,50.64%,45.84%,47.81%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
24,25,NY Giants,47.27%,52.59%,47.67%,46.22%,48.58%,43.03%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
25,26,Jacksonville,46.98%,52.59%,61.00%,52.31%,43.43%,48.66%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
26,27,Houston,45.90%,47.70%,52.33%,46.47%,45.44%,48.67%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
27,28,Cincinnati,45.77%,42.30%,66.56%,50.92%,41.64%,47.85%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
28,29,Dallas,44.57%,49.81%,70.44%,40.24%,49.97%,51.17%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
29,30,New England,44.09%,49.85%,48.67%,41.06%,46.51%,48.81%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
30,31,Atlanta,43.79%,36.96%,29.67%,41.60%,45.98%,47.44%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
31,32,Buffalo,43.62%,41.48%,49.56%,44.47%,42.93%,51.81%,2022-11-16,/nfl/stat/2nd-quarter-time-of-possession-share-pct
